O,V
175979,0
175746,0
176263,0
176077,0
176469,0
175704,0
176326,0
175730,0
176001,0
176242,0
175960,0
176239,0
176591,0
176516,0
175788,0
175676,0
176143,0
175915,0
175752,0
176270,0
175843,0
175961,0
176520,0
176023,0
175827,0
176552,0
175775,0
175664,0
175797,0
175773,0
176575,0
175831,0
176588,0
175761,0
175657,0
176140,0
175796,0
175954,0
175697,0
176372,0
176420,0
176458,0
176191,0
176065,0
176437,0
176358,0
175794,0
175987,0
175885,0
176606,0
175799,0
176226,0
176550,0
176422,0
175893,0
176134,0
177017,0
176730,0
176744,0
177561,0
177072,0
177542,0
177611,0
176801,0
176871,0
176933,0
177390,0
177299,0
176893,0
177268,0
176676,0
176912,0
177245,0
177364,0
177292,0
177089,0
176840,0
176692,0
177575,0
177659,0
177607,0
176811,0
177192,0
177432,0
177560,0
177349,0
177539,0
176999,0
176731,0
177334,0
177113,0
177571,0
176675,0
177408,0
176712,0
177023,0
177308,0
176977,0
177305,0
177707,0
177628,0
176778,0
176640,0
177185,0
176929,0
176736,0
177484,0
176937,0
177043,0
177342,0
176848,0
177323,0
176866,0
176978,0
177632,0
177057,0
176825,0
177665,0
176762,0
176624,0
176790,0
176759,0
177687,1
176828,0
177703,0
176748,0
176618,0
177368,0
177182,0
176789,0
176971,0
177466,0
176661,0
177464,0
177518,0
177557,0
177157,0
176857,0
177241,0
177097,0
177534,0
177444,0
176787,0
177009,0
176892,0
177721,0
176795,0
177287,0
177663,0
177354,0
177520,0
176901,0
177174,0
177049,0
178141,0
178726,0
178778,0
178706,0
178768,0
177994,0
178057,0
178218,0
177958,0
178828,0
178764,0
178325,0
178725,0
178583,0
178492,0
178123,0
178471,0
178243,0
178734,0
177789,0
178559,0
177826,0
177896,0
177754,0
177862,0
177848,0
178200,0
177918,0
178536,0
178434,0
178014,0
178403,0
177791,0
178031,0
178382,0
178507,0
178427,0
177803,0
178739,0
177929,0
178703,0
177849,0
178148,0
178442,0
178099,0
178439,0
178871,0
178790,0
178319,0
178051,0
177854,0
178643,0
178061,0
178170,0
178482,0
177968,0
178458,0
177988,0
178100,0
178794,0
177950,0
178187,0
177942,0
178835,0
177882,0
177738,0
177910,0
177878,0
178853,0
177945,0
178868,0
177868,0
177732,0
178512,0
178316,0
177909,0
178093,0
178621,0
177777,0
178619,6
178678,0
178721,0
177977,0
178378,0
178228,0
178696,0
178596,0
177906,0
178133,0
178013,0
178887,0
177914,0
178422,0
178832,0
178497,0
178680,0
178020,0
178310,0
178178,0
179648,0
179651,0
179750,0
179616,0
179733,0
179375,0
179495,0
179797,0
179305,0
179827,0
179726,0
178893,0
179647,0
179367,0
179206,0
179609,0
179166,0
179847,0
179664,0
179011,0
179326,0
179077,0
179194,0
178948,0
179143,0
179112,0
179233,0
179289,0
179403,0
179043,0
179015,0
179434,0
178991,0
179235,0
179090,0
179032,0
179673,0
179255,0
179605,0
179115,0
179656,0
179114,0
179564,0
179111,0
179921,0
179769,0
179966,0
179475,0
179129,0
179489,0
179500,0
179698,0
179185,0
179321,0
179142,0
179368,0
179566,0
179775,0
179292,0
179721,0
179272,0
179840,0
179172,1
178921,0
179219,0
179167,0
179877,0
179281,0
179151,0
178907,0
179242,0
179962,0
179218,0
179555,0
179454,0
178997,0
179452,0
179565,0
179644,0
179931,0
179344,0
178986,0
179820,0
179595,0
179400,0
179210,0
179629,0
179402,0
179969,0
179229,0
179075,0
179835,0
179214,0
179569,0
179414,0
179948,0
179703,0
180406,0
181029,0
181086,0
181008,0
181076,0
180249,0
180317,0
180487,0
180215,0
181135,0
181072,0
180607,0
181028,0
180878,0
180779,0
180388,0
180760,0
180514,0
181037,0
180043,0
180853,0
180083,0
180152,0
180004,0
180119,0
180103,0
180467,0
180174,0
180827,0
180722,0
180270,0
180688,0
180045,0
180289,0
180666,0
180796,0
180714,0
180057,0
181042,0
180185,0
181004,0
180104,0
180413,0
180731,0
180361,0
180728,0
181182,0
181098,0
180602,0
180310,0
180111,0
180944,0
180321,0
180437,0
180771,0
180224,0
180747,0
180244,0
180362,0
181102,0
180208,0
180453,0
180199,0
181142,0
180139,0
179989,0
180167,0
180135,0
181161,0
180202,0
181179,0
180124,0
179983,0
180800,0
180599,0
180166,0
180355,0
180918,0
180028,0
180915,0
180980,0
180498,0
180893,0
180170,0
180786,0
180982,0
180278,0
180589,0
180444,0
181024,0
180570,0
180234,0
180662,0
180996,0
180163,0
180398,0
180269,0
181200,0
180709,0
181139,0
181636,0
182254,0
182310,0
182233,0
182300,0
181478,0
181546,0
181718,0
181444,0
182360,0
182296,0
181836,0
182253,0
182106,0
182007,0
181617,0
181988,0
181745,0
182262,0
181273,0
182082,0
181312,0
181380,0
181235,0
181347,0
181331,0
181698,0
181402,0
182056,0
181950,0
181917,0
181275,0
181518,0
181895,0
182024,0
181942,0
181287,0
182267,0
181413,0
182229,0
181332,0
181643,0
181959,0
181589,0
181956,0
182407,0
182322,0
181831,0
181539,0
181339,0
182169,0
181550,0
181667,0
181999,0
181453,0
181975,0
181473,0
181590,0
182326,0
181436,0
181684,0
181427,0
182367,0
181367,0
181220,0
181395,0
181363,0
182386,0
181430,0
182404,0
181352,0
181214,0
182029,0
181828,0
181394,0
181584,0
182143,0
181259,0
182140,0
182206,0
181729,0
182120,0
181398,0
182014,0
182208,0
181507,0
181819,0
181675,0
182249,0
181800,0
181463,0
181891,0
182221,0
181391,0
181627,0
181498,0
182425,0
181937,0
182364,0
182785,0
183286,8
183329,0
183269,0
183323,0
182650,0
182710,0
182852,0
182621,0
183366,0
183321,0
182952,0
183285,0
183161,0
183087,0
182770,0
183074,0
182874,0
183291,0
182481,0
183140,0
182509,0
182569,0
182455,0
182538,0
182525,0
182832,0
182585,0
183119,0
183043,0
182672,0
183018,0
182483,0
182687,0
183000,0
183099,0
183039,0
182491,0
183296,0
182595,0
183266,0
182526,0
182792,0
183051,0
182750,0
183048,0
183415,0
183337,0
182945,0
182704,0
182531,0
183081,0
182628,0
182751,0
183341,0
182816,0
182610,0
183374,0
182556,0
182442,0
182579,0
182554,0
183397,1
182614,0
183412,0
182542,0
182435,0
182942,0
182578,0
182744,0
182474,0
183188,0
183242,0
183281,0
182996,0
182862,0
183259,0
183173,0
182576,0
182779,0
182671,0
183431,0
182581,0
183034,0
183371,0
183244,0
182679,0
182935,0
183851,0
184423,0
184480,0
184403,0
184472,0
183698,0
183764,0
183926,0
183667,0
184524,0
184468,0
184038,0
184422,0
184282,0
184196,0
183834,0
184180,0
183952,0
184432,0
183500,0
184259,0
183539,0
183604,0
183464,0
183568,0
183555,0
183907,0
183627,0
184237,0
184146,0
183720,0
184115,0
183502,0
183740,0
184090,0
184211,0
184139,0
183517,0
184436,0
183638,0
184400,0
183556,0
183857,0
184155,0
183809,0
184152,0
184577,0
184491,0
184030,0
183758,0
183560,0
184343,0
183768,0
183876,0
184188,0
183675,0
184170,0
183693,0
183810,0
184495,0
183892,0
183652,0
184531,0
183588,0
183450,0
183616,0
183585,0
184554,4
183655,0
184573,0
183573,0
183444,0
184215,0
184027,0
183615,0
183803,0
184320,0
183486,0
184317,0
184379,0
184419,0
184000,0
183684,0
184086,0
183936,0
184394,0
184295,0
183613,0
183844,0
183719,0
184591,0
183621,0
184134,0
184527,0
184202,0
184381,0
183729,0
184018,0
183883,0
185019,0
185626,0
185681,0
185607,0
185672,0
184930,0
185097,0
184830,0
185730,0
185668,0
185213,0
185625,0
185482,0
185385,0
184999,0
185365,0
185122,0
185634,0
184660,0
185457,0
184699,0
184767,0
184623,0
184734,0
184719,0
185079,0
184789,0
185432,0
185328,0
184884,0
185294,0
184662,0
184902,0
185271,0
185402,0
185320,0
184674,0
185639,0
184800,0
185603,0
184720,0
185026,0
185337,0
184973,0
185334,0
185776,0
185692,0
185208,0
184923,0
184726,0
185544,0
184934,0
185049,0
185376,0
184838,0
185352,0
184858,24
184974,0
185696,0
184822,0
185066,0
184813,0
185737,0
184753,0
184608,0
184782,0
184749,0
185755,0
184816,0
185773,0
184739,0
184602,0
185407,0
185205,0
184781,0
184967,0
185519,0
184647,0
185516,0
185579,0
185621,0
184848,0
185267,0
185108,0
185595,0
185495,0
184778,0
185010,0
184883,0
185793,0
184785,0
185315,0
185734,0
185392,0
185581,0
184891,0
185195,0
185057,0
186214,0
186761,0
186809,0
186742,0
186800,0
186065,0
186131,0
186284,0
186034,0
186859,0
186796,0
186389,0
186760,0
186625,0
186540,0
186196,0
186522,0
186308,0
186766,0
185861,0
186602,0
185902,0
185971,0
185827,0
185936,0
185921,0
186267,0
185992,0
186580,0
186491,0
186084,0
186460,0
185863,0
186102,0
186441,0
186555,0
185875,0
186770,0
186002,0
186738,0
185922,0
186220,0
186175,0
186497,0
186900,0
186821,0
186384,0
186123,0
185928,0
186677,0
186135,0
186238,0
186532,0
186042,0
186512,0
186061,0
186176,0
186825,0
186026,0
186253,0
186016,0
186865,0
185957,0
185811,0
185986,0
185953,0
186881,0
186019,0
185942,1
185805,0
186558,0
186381,0
185985,0
186168,0
186655,0
185850,0
186712,0
186757,0
186359,0
186051,0
186437,0
186293,0
186730,0
186634,0
185982,0
186206,0
186083,0
186914,0
185989,0
186481,0
186862,0
186545,0
186715,0
186091,0
186375,0
186244,0
187334,0
187895,0
187950,0
187875,0
187939,0
187183,0
187251,0
187405,0
187151,0
187999,0
187935,0
187513,0
187894,0
187754,0
187668,0
187316,0
187651,0
187427,0
187900,0
186982,0
187728,0
187021,0
187090,0
186951,0
187055,0
187038,0
187388,0
187110,0
187707,0
187620,0
187203,0
187588,0
186985,0
187221,0
187567,0
187684,0
186996,0
187904,0
187120,0
187871,0
187039,0
187340,0
187628,0
187294,0
187626,0
188042,0
187962,0
187508,0
187243,0
187046,0
187812,0
187255,0
187360,0
187660,0
187160,0
187641,0
187179,24
187295,0
187966,0
187143,0
187374,0
187134,0
188006,0
187077,0
186935,0
187104,0
187073,0
188022,1
187137,0
187061,0
186928,0
187687,0
187504,0
187103,0
187289,0
187788,0
186972,0
187785,0
187847,0
187891,0
187169,0
187563,0
187413,0
187863,0
187767,0
187100,0
187326,0
187202,0
188056,0
187107,0
187607,0
188002,0
187673,0
187849,0
187210,0
187494,0
187366,0
188092,0
188095,0
188115,0
188061,0
188139,0
188133,0
188159,0
188068,0
188123,0
188119,0
188084,0
188205,0
188090,0
188160,0
188093,0
188194,0
188114,0
188171,0
188134,0
188165,0
188208,0
188202,0
188110,0
188635,0
189235,0
189295,0
189215,0
189288,0
188546,0
188722,0
188437,0
189355,0
189283,0
188832,0
189233,0
189093,0
189003,0
188618,0
188987,0
188742,0
189246,0
188270,0
189071,0
188311,0
188379,0
188238,0
188349,0
188333,0
188701,0
188400,0
189047,0
188944,0
188498,0
188915,0
188272,0
188516,0
188882,0
189018,0
188938,0
188282,0
189252,0
188412,0
189211,0
188334,0
188640,0
188955,0
188588,0
188952,0
189412,0
189308,0
188819,0
188538,0
188342,0
189150,0
188550,0
188668,0
188996,0
188445,0
188975,0
188470,0
188590,0
189312,0
188430,0
188687,0
188422,0
189366,0
188371,0
188224,0
188392,0
188366,0
189386,0
188425,0
189408,0
188353,0
188218,0
189022,0
188817,0
188390,0
188581,0
189132,0
188257,0
189129,0
189184,0
189230,0
188787,0
188878,0
188732,0
189205,0
189107,0
188387,0
188628,0
188497,0
189427,0
188397,0
188931,0
189361,0
189008,0
189186,0
188506,0
188807,0
188675,0
189828,0
190371,0
190427,0
190352,0
190419,0
189679,0
189741,0
189905,0
189646,0
190480,0
190414,0
190006,0
190368,0
190235,0
190156,0
189815,0
190144,0
189925,0
190380,0
189488,0
190214,0
189523,0
189591,0
189459,0
189557,0
189544,0
189886,0
189609,0
190192,0
190105,0
189700,0
190079,0
189490,0
189717,0
190053,0
190169,0
190099,0
189497,0
190387,0
189621,0
190350,0
189545,0
189833,0
190116,0
189785,0
190113,0
190529,0
190438,0
189994,0
189736,0
189550,0
190290,0
189744,0
189856,0
190151,0
189653,0
190132,0
189675,0
189787,0
190443,0
189869,0
189632,0
190487,0
189584,0
189445,0
189603,0
189582,0
190505,0
189635,0
190526,0
189563,0
189439,0
189992,0
189601,0
189777,0
190271,0
189477,0
190268,0
190323,0
190365,0
190049,0
189915,0
190344,0
190248,0
189599,0
189822,0
189698,0
190545,0
189606,0
190095,0
190485,0
190162,0
190326,0
189983,0
190964,0
191553,0
191610,0
191537,0
191603,0
190811,0
190877,0
191048,0
190773,0
191664,0
191596,0
191164,0
191551,0
191419,0
191335,0
190950,0
191317,0
191071,0
191563,0
190611,0
191397,0
190649,0
190717,0
190580,0
190687,0
190674,0
191029,0
190737,0
191374,0
191276,0
190835,0
191244,0
190613,0
190850,0
191214,0
191349,0
191270,0
190621,0
191569,0
190748,0
191534,0
190675,0
190969,0
191287,0
190921,0
191284,0
191715,0
191621,0
191150,0
190870,0
190680,0
191475,0
190882,0
190996,0
191327,0
190782,0
191307,0
190806,0
190923,0
191625,0
191015,0
190759,0
191672,0
190709,0
190566,0
190729,0
190705,0
191691,1
190762,0
191711,0
190692,0
190561,0
191352,0
191148,0
190727,0
190914,0
191459,0
190599,0
191456,0
191510,0
191548,0
191115,0
191210,0
191059,0
191528,0
191433,0
190725,0
190958,0
190834,0
191733,0
190734,0
191264,0
191670,0
191340,0
191512,0
190841,0
191139,0
191002,0
192153,0
192742,0
192802,0
192726,0
192794,0
191995,0
192065,0
192237,0
191958,0
192859,0
192789,0
192346,0
192741,0
192608,0
192520,0
192137,0
192503,0
192753,0
191794,0
192586,0
191834,0
191898,0
191766,0
191869,0
191853,0
192218,0
191919,0
192563,0
192461,0
192016,0
192428,0
191796,0
192033,0
192396,0
192535,0
192455,0
191807,0
192760,0
191932,0
192722,0
191854,0
192158,0
192473,0
192108,0
192470,0
192912,0
192814,0
192333,0
192057,0
191861,0
192666,0
192069,0
192186,0
192512,0
191966,0
192492,0
191989,0
192110,0
192818,0
191952,0
192205,0
191942,0
192868,0
191892,0
191752,0
191911,0
191887,0
192888,0
191945,0
192908,0
191873,0
191747,0
192539,0
192331,0
191909,0
192101,0
192648,0
191783,0
192645,0
192698,0
192738,0
192302,0
192392,0
192246,0
192717,0
192622,0
191906,0
192146,0
192015,0
192929,0
191916,0
192448,0
192864,0
192525,0
192700,0
192023,0
192321,0
192193,0
193345,0
193940,0
194001,0
193922,0
193992,0
193187,0
193255,0
193432,0
193150,0
194057,0
193987,0
193540,0
193939,0
193798,0
193709,0
193328,0
193692,0
193452,0
193951,0
192989,0
193776,0
193027,0
193091,0
192961,0
193062,0
193045,0
193412,0
193112,0
193752,0
193650,0
193209,0
193621,0
192991,0
193228,0
193586,0
193724,0
193000,0
193956,0
193123,0
193918,0
193046,0
193350,0
193662,0
193299,0
193659,0
194106,0
194012,0
193527,0
193247,0
193054,0
193858,0
193259,0
193380,0
193701,0
193158,0
193680,0
193182,0
193301,0
194016,0
193143,0
193399,0
193133,0
194064,0
193084,0
192947,0
193104,0
193079,0
194083,0
193136,0
194102,0
193066,0
192942,0
193728,0
193524,0
193102,0
193291,0
193837,0
192978,0
193834,0
193893,0
193936,0
193495,0
193582,0
193441,0
193913,0
193812,0
193099,0
193338,0
193208,0
194122,0
193109,0
193638,0
194061,0
193714,0
193896,0
193218,0
193515,0
193386,0
194541,0
195152,0
195214,0
195134,0
195206,0
194381,0
194448,0
194629,0
194346,0
195272,0
195201,0
194742,0
195150,0
195010,0
194916,0
194522,0
194899,0
194649,0
195164,0
194183,0
194988,0
194219,0
194286,0
194153,0
194257,0
194240,0
194608,0
194307,0
194962,0
194856,0
194403,0
194828,0
194185,0
194421,0
194791,0
194931,0
194850,0
194193,0
195170,0
194318,0
195130,0
194241,0
194546,0
194868,0
194491,0
194865,0
195327,0
195226,0
194440,0
194250,0
195068,0
194452,0
194574,0
194908,0
194354,0
194887,0
194376,0
194493,0
195230,0
194339,0
194594,0
194329,0
195280,0
194279,0
194140,0
194299,0
194275,0
195302,0
194332,0
195323,0
194261,0
194135,0
194935,0
194727,0
194297,0
194483,0
195050,0
194171,0
195047,0
195105,0
195147,0
194696,0
194787,0
194638,0
195124,0
195025,0
194294,0
194533,0
194402,0
195343,0
194304,0
194844,0
195277,0
194921,0
195107,0
194411,0
194717,0
194581,0
195710,0
195455,0
195467,0
196189,0
195759,0
196235,0
196171,0
196229,0
195513,0
195572,0
195633,0
196038,0
195951,0
195593,0
195928,0
195607,0
195903,0
196014,0
195944,0
195773,0
195544,0
195413,0
196202,0
196224,0
195521,0
195855,0
196073,0
196186,0
196169,0
195698,0
195456,0
195988,0
195789,0
196196,0
195405,0
196053,0
195438,0
195714,0
195962,0
195673,0
195959,0
196316,0
196245,0
195497,0
195376,0
195844,0
195626,0
195461,0
196120,0
195735,0
195995,0
195551,0
195977,0
195675,0
196249,0
195747,0
195531,0
196282,0
195490,0
195360,0
195507,0
195488,0
195534,0
196312,0
195472,0
195354,0
195842,0
195505,0
195665,0
196103,0
195395,0
196100,0
196145,0
196183,0
195900,0
195781,0
196165,0
195504,0
195705,0
195591,0
196331,0
195510,0
195940,0
196281,0
196007,0
196148,0
195834,0
196709,0
196450,0
196462,0
197211,0
196763,0
197257,0
197195,0
197251,0
196507,0
196571,0
196630,0
197068,0
196974,0
196592,0
196948,0
196605,0
196918,0
197044,0
196968,0
196779,0
196540,0
196404,0
197221,0
197245,0
196517,0
197105,0
197208,0
197030,0
197192,0
196697,0
196451,0
197012,0
196798,0
197218,0
196395,0
197090,0
196428,0
196713,0
196985,0
196669,0
196982,0
197347,0
197267,0
196487,0
196863,0
196624,0
196456,0
197144,0
196633,0
196735,0
197021,0
196546,0
197003,0
197271,0
196751,0
196528,0
197310,0
196481,0
196349,0
196499,0
196479,0
197326,0
196531,0
197343,0
196466,0
196344,0
197047,0
196861,0
196497,0
196661,0
197132,0
196381,0
197130,0
197174,0
197205,0
196831,0
196916,0
196791,0
197188,0
197115,0
196496,0
196704,0
196591,0
197363,0
196505,0
196964,0
197308,0
197035,0
197175,0
196598,0
196852,0
196741,0
197776,0
198386,0
198449,0
198368,0
198441,0
197618,0
197685,0
197865,0
197582,0
198508,0
198436,0
197981,0
198384,0
198250,0
198157,0
197758,0
198138,0
197886,0
198398,0
197425,0
198227,0
197457,0
197523,0
197392,0
197493,0
197478,0
197843,0
197543,0
198202,0
198096,0
197641,0
198066,0
197427,0
197659,0
198030,0
198172,0
198087,0
197434,0
198404,0
197553,0
198364,0
197479,0
197781,0
198107,0
197728,0
198104,0
198557,0
198461,0
197967,0
197676,0
197487,0
198304,0
197689,0
197810,0
198150,0
197590,0
198126,0
197613,0
197730,0
198465,0
197575,0
197828,0
197564,0
198517,0
197514,0
197379,0
197536,0
197510,0
198536,0
197567,0
198553,0
197374,0
198176,0
197965,0
197534,0
197718,0
198288,0
197414,0
198338,0
198381,0
197935,0
198027,0
197874,0
198357,0
198266,0
197531,0
197768,0
197640,0
197540,0
198081,0
198514,0
198162,0
198341,0
197649,0
197955,0
197817,0
198995,0
199598,0
199658,0
199579,0
199651,0
198836,0
198904,0
199082,0
198798,0
199720,0
199646,0
199199,0
199596,0
199462,0
199373,0
198977,0
199353,0
199104,0
199609,0
198633,0
199440,0
198669,0
198737,0
198601,0
198705,0
198690,0
199060,0
198757,0
199416,0
199311,0
198859,0
199280,0
198635,0
198877,0
199245,0
199388,0
198643,0
199614,0
198768,0
199575,0
198691,0
199000,0
199322,0
198946,0
199319,0
199770,0
199670,0
199185,0
198895,0
198699,0
199516,0
198908,0
199028,0
199365,0
198806,0
199342,0
198831,0
198948,0
199674,0
198791,0
199046,0
198779,0
199729,0
198729,0
198587,0
198750,0
198724,0
199747,0
198782,0
199766,0
198709,0
198582,0
199392,0
199183,0
198748,0
198937,0
199500,0
198621,0
199497,0
199551,0
199593,0
199153,0
199242,0
199093,0
199570,0
199477,0
198745,0
198987,0
198858,0
199784,0
198754,0
199298,0
199726,0
199378,0
199554,0
198867,0
199174,0
199034,0
200210,0
200815,0
200876,0
200795,0
200868,0
200052,0
200121,0
200296,0
200015,0
200938,0
200863,0
200414,0
200813,0
200680,0
200590,0
200193,0
200570,0
200319,0
200826,0
199848,0
200657,0
199885,0
199954,0
199815,0
199922,0
200274,0
199976,0
200633,0
200528,0
200076,0
200496,0
199850,0
200094,0
200462,0
200605,0
200520,0
199859,0
200831,0
199987,0
200791,0
199907,0
200215,0
200539,0
200163,0
200536,0
200989,0
200888,0
200401,0
200112,0
199915,0
200734,0
200125,0
200242,0
200582,0
200023,0
200559,0
200047,0
200165,0
200893,0
200009,0
200260,0
199998,0
200947,0
199946,0
199802,0
199967,0
199941,0
200966,0
200001,0
200985,0
199926,0
199797,0
200609,0
200399,0
199965,0
200154,0
200718,0
199836,0
200715,0
200768,0
200810,0
200369,0
200459,0
200307,0
200786,0
200695,0
199962,0
200203,0
200075,0
201002,0
199972,0
200514,0
200944,0
200595,0
200770,0
200084,0
200389,0
200248,0
201426,0
202041,0
202101,0
202021,0
202094,0
201267,0
201336,0
201513,0
201230,0
202161,0
202090,0
201633,0
201903,0
201812,0
201408,0
201791,0
201535,0
202052,0
201067,0
201882,0
201102,0
201168,0
201035,0
201138,0
201123,0
201492,0
201189,0
201858,0
201749,0
201290,0
201717,0
201069,0
201308,0
201682,0
201828,0
201741,0
201077,0
202058,0
201200,0
202017,0
201124,0
201431,0
201760,0
201377,0
201757,0
202213,0
201619,0
201327,0
201132,0
201958,0
201340,0
201458,0
201804,0
201238,0
201781,0
201262,0
202116,0
201222,0
201477,0
201211,0
202170,0
201160,0
201021,0
201181,0
201156,0
202190,0
201214,0
202209,0
201141,0
201016,0
201832,0
201617,0
201179,0
201368,0
201942,0
201055,0
201939,0
201992,0
202036,0
201586,0
201679,0
201524,0
202011,0
201918,0
201176,0
201418,0
201289,0
202226,0
201186,0
201735,0
202167,0
201817,0
201995,0
201298,0
201607,0
201465,0
202636,0
203238,0
203298,0
203219,0
203291,0
202480,0
202547,0
202728,0
202446,0
203358,0
203287,0
202839,0
203236,0
203102,0
202619,0
202997,0
202748,0
203249,0
203080,0
202323,0
202390,0
202358,0
202344,0
202705,0
202955,0
202502,0
202925,0
202291,0
202520,0
202888,0
203030,0
202947,0
202299,0
203255,0
202418,0
203215,0
202345,0
202641,0
202965,0
202589,0
202962,0
203406,0
203310,0
202539,0
202353,0
203156,0
202551,0
202671,0
203010,0
202453,0
202986,0
202475,0
202591,0
203315,0
202440,0
202690,0
202429,0
203367,0
202382,0
202245,0
202403,1
202378,0
203385,0
202432,0
203403,0
202363,0
202240,0
203034,0
202824,0
202401,0
202580,0
203140,0
202277,0
203137,0
203191,0
203233,0
202793,0
202885,0
202739,0
203209,0
203115,0
202398,0
202629,0
202501,0
203419,0
202408,0
202941,0
203364,0
203020,0
203193,0
202510,0
202814,0
202678,0
203787,0
203532,0
203544,0
204285,0
203839,0
204332,0
204268,0
204326,0
203592,0
203651,0
203713,0
204045,0
203675,0
204018,0
203482,0
203690,0
203993,0
204109,0
204037,0
203854,0
203626,0
203487,0
204297,0
204376,0
204320,0
203601,0
203948,0
204170,0
204282,0
204094,0
204266,0
203776,0
203533,0
204082,0
203870,0
204292,0
203480,0
204148,0
203510,0
203792,0
204055,0
203751,0
204052,0
204420,0
204342,0
203575,0
203453,0
203936,0
203708,0
203538,0
204213,0
203814,0
204089,0
203631,0
204071,0
203753,0
204346,0
203826,0
203611,0
204385,0
203567,0
203437,0
203586,0
203565,0
203614,0
204416,0
203549,0
203431,0
203934,0
203584,0
203744,0
204197,0
203470,0
204194,0
204242,0
204279,0
203990,0
203862,0
204261,0
203583,0
203782,0
203673,0
204434,0
203589,0
204032,0
204383,0
204101,0
204245,0
203925,0
204839,0
205398,0
205455,0
205382,0
205448,0
204692,0
204754,0
204918,0
204657,0
205509,0
205021,0
205396,0
205273,0
205187,0
204826,0
205168,0
204937,0
205407,0
204503,0
205250,0
204534,0
204600,0
204470,0
204569,0
204556,0
204900,0
204619,0
205227,0
205132,0
204713,0
205103,0
204505,0
204729,0
205070,0
205200,0
205125,0
204512,0
205413,0
204631,0
205379,0
204557,0
204844,0
205143,0
204797,0
205140,0
205553,0
205466,0
205008,0
204747,0
204562,0
205327,0
204758,0
204868,0
205178,0
204664,0
205161,0
204687,0
204799,0
205470,0
204886,0
204642,0
205518,0
204591,0
204457,0
204611,0
204587,0
205535,0
204645,0
205551,0
204573,0
204451,0
205204,0
205006,0
204609,0
204788,0
205311,0
204490,0
205309,0
205358,0
205393,0
204976,0
205067,0
204928,0
205373,0
205285,0
204608,0
204834,0
204712,0
205570,0
204616,0
205120,0
205516,0
205193,0
205359,0
204720,0
204997,0
204876,0
206001,0
206615,0
206678,0
206595,0
206671,0
205839,0
205910,0
205803,0
206740,0
206667,0
206204,0
206613,0
206477,0
206384,0
205983,0
206364,0
206110,0
206627,0
205635,0
206454,0
205672,0
205740,0
205603,0
205710,0
205696,0
206067,0
205761,0
206429,0
206322,0
205863,0
206290,0
205637,0
205881,0
206254,0
206400,0
206313,0
205645,0
206634,0
205772,0
206591,0
205697,0
206006,0
206333,0
206330,0
206790,0
206690,0
205900,0
205705,0
206533,0
205914,0
206033,0
206375,0
205810,0
206354,0
205834,0
205954,0
206694,0
205795,0
206052,0
205783,0
206748,0
205732,0
205590,0
205753,0
205728,0
206768,0
205786,0
206786,0
205714,0
205585,0
206404,0
206189,0
205751,0
205943,0
206516,0
205623,0
206513,0
206565,0
206610,0
206160,0
206251,0
206099,0
206585,0
206491,0
205748,0
205993,0
205862,0
206803,0
205758,0
206307,0
206745,0
206389,0
206568,0
205871,0
206180,0
206040,0
207199,0
207753,0
207803,0
207737,0
207794,0
207049,0
207118,0
207278,0
207018,0
207852,0
207791,0
207387,0
207752,0
207625,0
207544,0
207179,0
207523,0
207303,0
207761,0
206864,0
207603,0
206900,0
206964,0
206835,0
206931,0
206918,0
207260,0
206982,0
207580,0
207483,0
207071,0
207452,0
206867,0
207089,0
207428,0
207562,0
206879,0
207769,0
206993,0
207735,0
206919,0
207205,0
207493,0
207153,0
207491,0
207894,0
207812,0
207379,0
207107,0
206924,0
207674,0
207121,0
207232,0
207531,0
207026,0
207508,0
207047,0
207154,0
207815,0
207013,0
207247,0
207003,0
207859,0
206952,0
206824,0
206972,0
206948,0
207873,1
207006,0
207890,0
206936,0
206819,0
207565,2
207375,0
206971,0
207147,0
207657,0
206855,0
207654,0
207710,0
207749,0
207352,0
207035,0
207290,0
207070,0
207907,0
207470,0
207551,0
207713,0
207080,0
207366,0
207239,0
